Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,50.25704600349188,50.78766104437881,50.2343004017937,50.65879821777344,11565900,0.0,0
2012-01-04,50.5071978064368,50.696704034443755,50.287369887956196,50.63606643676758,10595400,0.0,0
2012-01-05,50.363179080733765,50.52236362482546,50.219152490867835,50.4238166809082,10085300,0.0,0
2012-01-06,50.41624090959376,50.507200202057895,49.976585051779104,50.30253601074219,8421200,0.0,0
2012-01-09,50.21914510080441,50.59815751665954,50.19640528117638,50.514774322509766,7836100,0.0,0
2012-01-10,50.67396703188848,50.689130769604574,50.08270849293273,50.2797966003418,10318900,0.0,0
2012-01-11,50.105444108771025,50.26462864179423,49.6278905097014,49.78707504272461,14676800,0.0,0
2012-01-12,50.0296428826476,50.0296428826476,49.6961100794499,49.885616302490234,29758100,0.0,0
2012-01-13,49.6961100794499,49.9007800389652,49.55208928256351,49.885616302490234,33539100,0.0,0
2012-01-17,49.99931297371167,50.41622890917306,49.99173110672054,50.226722717285156,35728800,0.0,0
2012-01-18,50.35279359020206,50.52852844797524,50.29166588773375,50.45212173461914,10386800,0.525,0
2012-01-19,50.3986496088849,50.620233216082966,49.986046253701616,50.49034118652344,9346600,0.0,0
2012-01-20,50.146494150803896,50.62022514891603,50.00895972099451,50.60494613647461,12190100,0.0,0
2012-01-23,50.360452978194765,50.383374416978604,49.4970399209334,49.665138244628906,14828100,0.0,0
2012-01-24,49.39006690888543,49.47411606662958,48.931620667210254,49.28309631347656,9742400,0.0,0
2012-01-25,49.191393160016354,49.779737125804694,49.03857972523071,49.649845123291016,10913100,0.0,0
2012-01-26,49.74153400950062,49.95547516356302,49.458828554257835,49.51231384277344,11932100,0.0,0
2012-01-27,49.137916133417164,49.64221104599169,48.64126655743396,49.130279541015625,10979900,0.0,0
2012-01-30,48.74823481326899,48.74823481326899,48.15989369147813,48.297428131103516,12492000,0.0,0
2012-01-31,48.45788942918479,48.557220516638026,47.907754523841696,48.16754150390625,11358600,0.0,0
2012-02-01,48.45788400575653,48.67182808669035,48.28214620284183,48.297428131103516,12900500,0.0,0
