Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,33.996204014523,34.434920548835535,33.96934137892652,34.300621032714844,9704200,0.0,0
2012-01-04,34.19317665394605,34.90945438780592,34.13050286455311,34.78410339355469,9889900,0.0,0
2012-01-05,34.76620251191721,35.43771038352087,34.64980685784219,35.36608123779297,14327100,0.0,0
2012-01-06,35.41084525350877,35.948053562256064,35.32131224311693,35.73316955566406,14401600,0.0,0
2012-01-09,35.580956666532295,36.03758040614098,35.44665375846012,35.589908599853516,12145200,0.0,0
2012-01-10,35.3481685460944,35.73316660684576,35.06165883792573,35.48247146606445,14070900,0.0,0
2012-01-11,35.26759687344957,35.39294447723622,34.42597480840631,34.649810791015625,16257600,0.0,0
2012-01-12,34.57817028388573,34.79305425944151,34.390148939940005,34.676658630371094,10073400,0.0,0
2012-01-13,34.443872667792895,34.55131295370288,34.04096732629905,34.38119888305664,9877700,0.0,0
2012-01-17,34.64084498786975,34.90049546907157,34.39014985593144,34.452823638916016,9142800,0.0,0
2012-01-18,34.479678873081085,35.00793170826556,34.38119395081332,34.93630599975586,9594500,0.0,0
2012-01-19,34.92735319605828,35.33921385798632,34.91840126264162,35.31235122680664,7731000,0.0,0
2012-01-20,35.29444593352788,35.31235321683521,35.007936231540725,35.195960998535156,7879900,0.0,0
2012-01-23,35.25863424894751,35.36607453170096,34.882588136112936,35.14223861694336,7124600,0.0,0
2012-01-24,34.94526191900786,35.16014589997977,34.533404655565484,35.14223861694336,9407000,0.0,0
2012-01-25,35.025842598466106,35.52723627155819,34.88258775122051,35.419795989990234,10054000,0.0,0
2012-01-26,35.446661206133754,35.589916077626334,34.97213008471438,35.23177719116211,7162600,0.0,0
2012-01-27,35.16014589997977,35.36607453170096,34.900495419149344,35.14223861694336,9588400,0.0,0
2012-01-30,34.68561840800821,35.01689463946638,34.36329411125308,34.909454345703125,8683200,0.0,0
2012-01-31,34.99003099395876,35.195959620734065,34.61398489015587,34.8288688659668,14020100,0.0,0
2012-02-01,35.14223424955898,35.518276900194955,35.061653193642044,35.213863372802734,8901000,0.0,0
2012-02-02,35.11537588180946,35.14223509594047,34.52444926267466,34.83781814575195,9076800,0.0,0
2012-02-03,35.30339801836962,35.813743591308594,35.24072424032201,35.813743591308594,11605300,0.0,0
2012-02-06,35.813755274436645,36.342008301353225,35.777940699450404,36.22561264038086,11536500,0.0,0
2012-02-07,36.46735286043722,36.84339903553464,35.99282173553068,36.69118881225586,20107300,0.0,0
2012-02-08,37.04036536459816,37.523851749049925,36.700137241137966,36.95083236694336,21690200,0.0,0
2012-02-09,36.48525350331225,37.282108800223085,36.30618409136865,37.18362045288086,13581000,0.0,0
2012-02-10,36.65536851398462,37.111995697021484,36.556883579560726,37.111995697021484,10116300,0.0,0
2012-02-13,37.2642021553454,37.53280457012608,37.237342938506835,37.416412353515625,9065800,0.0,0
2012-02-14,37.15675912111572,37.264199395979176,36.94187515592405,37.24629211425781,8210300,0.0,0
2012-02-15,37.13885481105447,37.38059801043887,36.825485894518245,36.932926177978516,7891200,0.0,0
2012-02-16,36.91501580490305,37.362687599891636,36.78071631568532,37.19257354736328,7464500,0.0,0
2012-02-17,37.34478540739468,37.47908833037928,37.20153055009488,37.38059997558594,7758700,0.0,0
2012-02-21,37.425369118636254,37.514905545431624,37.14781473423424,37.21944046020508,5675100,0.0,0
2012-02-22,37.20152749274875,37.344782338275394,36.84339208666461,36.95083236694336,6176200,0.0,0
2012-02-23,36.959789359879004,37.308972880182715,36.78967527486231,37.138858795166016,6271000,0.0,0
2012-02-24,37.103040778549726,37.22839176243268,36.915019425922914,36.98664855957031,6150600,0.0,0
2012-02-27,37.33583397459053,37.55966990559471,36.97769511879774,37.28211212158203,9132300,0.0,0
2012-02-28,37.380601159165764,37.57757787498931,37.20153172800484,37.54176330566406,6895200,0.0,0
2012-02-29,37.48804197777228,37.935713854224424,37.47013469285835,37.59548568725586,14858700,0.0,0
2012-03-01,37.720833039095645,38.08792383895778,37.720833039095645,37.95362091064453,7995900,0.0,0
2012-03-02,37.837217591934404,38.078960764581915,37.64024432995338,37.926753997802734,5070500,0.0,0
2012-03-05,37.91780970963964,38.29385589304535,37.702929103806945,38.23118209838867,9288800,0.0,0
2012-03-06,37.81931511887593,37.89094083074347,37.36268797079433,37.60443115234375,10434500,0.0,0
2012-03-07,37.60443590358346,37.66710969018555,37.335833473079475,37.38059997558594,7793500,0.0,0
2012-03-08,37.59548193904547,37.890943572004836,37.55966737278827,37.62234115600586,6163800,0.0,0
2012-03-09,37.7118731680573,38.114778489231355,37.63129210382249,37.81931686401367,6896400,0.0,0
2012-03-12,38.078961861691965,38.365471537796076,37.73873375598381,37.90884780883789,6834500,0.0,0
2012-03-13,38.09687829894695,39.46675664596462,37.989437998453695,39.40407943725586,15051900,0.0,0
2012-03-14,39.02803089213309,39.12651924276227,38.41024498654784,38.929542541503906,10991300,0.0,0
2012-03-15,38.947452480825596,38.947452480825596,38.65198740878909,38.92059326171875,6123600,0.0,0
2012-03-16,38.87582382390692,38.965360247813784,38.660943237461126,38.66989517211914,8952100,0.0,0
2012-03-19,38.56245394183215,39.01908115399781,38.45501365122004,38.89373016357422,6382500,0.0,0
2012-03-20,38.49978425435243,38.777342068079335,38.43711046019887,38.71466827392578,6853900,0.0,0
2012-03-21,38.875823253367095,39.278728616371616,38.74152374267578,38.74152374267578,9582000,0.0,0
2012-03-22,38.57140857270812,38.857918285976275,38.5087313709321,38.759429931640625,8560200,0.0,0
2012-03-23,38.79524307435761,39.13547121169806,38.37443045418932,39.08175277709961,8519000,0.0,0
2012-03-26,39.34139817636102,39.76221077865859,39.32349089376698,39.7353515625,10850200,0.0,0
2012-03-27,39.744303319252424,39.84279166534902,39.47570091246665,39.529422760009766,9343100,0.0,0
2012-03-28,39.43094401789412,39.52943238797899,38.7325734915949,38.9564094543457,9444300,0.0,0
2012-03-29,38.67884550295829,38.74151928382736,37.8730348696918,38.50872802734375,10402500,0.0,0
2012-03-30,38.96535895655546,39.260820606993576,38.58931281953896,39.19814682006836,9096000,0.0,0
2012-04-02,39.02802947654806,39.395120233009784,38.786286283444255,39.25186538696289,7653800,0.0,0
2012-04-03,39.099658081480804,39.17128721753044,38.419198366335245,38.759429931640625,7996400,0.0,0
2012-04-04,38.410247866892284,38.49082894022567,38.03420171951473,38.43710708618164,8560700,0.0,0
2012-04-05,38.35653471275692,38.660951790456025,38.21327981827887,38.57141876220703,6340800,0.0,0
2012-04-09,37.720830104457875,37.846177672883485,37.56861990318029,37.70292282104492,6813500,0.0,0
2012-04-10,37.48804584615959,37.720837158597014,36.60165735197861,36.70014572143555,10682100,0.0,0
2012-04-11,37.165718522936345,37.335836025743184,36.92397870978058,37.04037094116211,6358400,0.0,0
2012-04-12,37.094090444894064,37.78350551640028,36.93292830269961,37.738739013671875,5538400,0.0,0
2012-04-13,37.63129305294455,37.80141053476697,37.33583142027485,37.470130920410156,7311700,0.0,0
2012-04-16,37.65815715582238,37.720830941425824,37.19257802315029,37.300018310546875,6109300,0.0,0
2012-04-17,37.49699402391346,38.266990130037385,37.49699402391346,38.2132682800293,6550300,0.0,0
2012-04-18,38.03420413422139,38.150599784307154,37.89094926314104,38.04315948486328,3781900,0.0,0
2012-04-19,37.98943630453806,38.06106202985131,37.425368775035,37.67606735229492,7074200,0.0,0
2012-04-20,37.81931977899743,38.35652463832545,37.81931977899743,37.91780471801758,7773100,0.0,0
