Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,50.68909405298148,51.005952039734,50.426338948373385,50.913211822509766,16116200,0.0,0
2012-01-04,50.81274594105862,50.913210084191135,50.318143258341685,50.604087829589844,9243100,0.0,0
2012-01-05,50.480428599112514,50.69681651172995,50.101749752032,50.54225540161133,11886900,0.0,0
2012-01-06,50.57318001964407,50.588633775632104,49.93174006774083,50.10176086425781,15359900,0.0,0
2012-01-09,50.202214949467304,50.30267908356378,49.777168939555885,50.17903137207031,7934600,0.0,0
2012-01-10,50.31813695337375,50.54225468716761,50.23312657517166,50.38768768310547,8476600,0.0,0
2012-01-11,50.318156776237906,50.65046859572551,50.109492712582785,50.33361053466797,6784600,0.0,0
2012-01-12,50.449514556757656,50.54998458357357,50.179029669423144,50.4108772277832,7402900,0.0,0
2012-01-13,50.20995660731754,50.449528158386045,49.738537435380856,50.43407440185547,8978800,0.0,0
2012-01-17,50.650456241652265,50.76638003806025,49.846725388320586,50.32587432861328,8359900,0.0,0
2012-01-18,50.43406635701846,50.51907674470129,50.233132177392775,50.449520111083984,8095600,0.0,0
2012-01-19,50.3567831578909,50.42633389173774,50.070838605553654,50.379966735839844,11699800,0.0,0
2012-01-20,50.44951372914871,50.65817770747536,49.8776305630047,50.4417839050293,14715500,0.0,0
2012-01-23,50.41089349102113,50.48817407003013,50.14040262029426,50.2331428527832,10125000,0.0,0
2012-01-24,49.72308041828935,50.580908406388836,49.72308041828935,50.2331428527832,12367900,0.0,0
2012-01-25,50.101742771699065,50.46496781561342,50.047645801081664,50.403141021728516,10531400,0.0,0
2012-01-26,50.64273512774789,50.91322010180881,50.40316356445539,50.774112701416016,12546100,0.0,0
2012-01-27,50.712285686823414,50.90549005882972,50.588632058597206,50.66591262817383,10466300,0.0,0
2012-01-30,50.488165141926366,50.78183364868163,50.33359811511107,50.78183364868164,7482100,0.0,0
2012-01-31,50.89776194772984,50.967312693853046,50.66591433505974,50.936405181884766,13562900,0.0,0
2012-02-01,50.98277208420108,51.253257033507616,50.735470716816586,50.76638412475586,12275900,0.0,0
2012-02-02,50.95957770217232,50.98276127918094,50.50361240186505,50.6890869140625,8282400,0.0,0
2012-02-03,50.92867544638447,51.021409774713625,50.64273084306686,50.72774124145508,9036200,0.0,0
2012-02-06,50.588624833509044,50.6813650414335,50.27177277465898,50.379966735839844,9535700,0.0,0
2012-02-07,50.35679382694271,50.53453855962905,50.24859394670895,50.43407440185547,9248100,0.0,0
2012-02-08,50.38768858837827,50.5036123694755,50.302678208648864,50.418601989746094,6889400,0.0,0
2012-02-09,50.35677721992507,50.50360849499725,50.09401627652099,50.14811325073242,10936200,0.0,0
2012-02-10,50.009017809218015,50.055384970687264,49.65352248031858,49.924007415771484,13954200,0.0,0
2012-02-13,50.15584533905274,50.194482667446536,49.92399778417697,49.98582458496094,9662500,0.0,0
2012-02-14,50.0399337868696,50.12494418468439,49.71535184764752,49.931739807128906,8978500,0.0,0
2012-02-15,49.85444871277306,50.194484336132696,49.82353531135338,49.962642669677734,9023400,0.0,0
2012-02-16,49.92399767424978,50.3567793826564,49.80034996908235,50.17129898071289,8194500,0.0,0
2012-02-17,50.40314960599427,50.44951676124105,50.08629165546507,50.225399017333984,9057500,0.0,0
2012-02-21,50.410890563607836,50.418614493769034,50.039935551324035,50.26405334472656,8081700,0.0,0
2012-02-22,50.2949696744425,50.49589800063986,50.132678689684525,50.2331428527832,8150600,0.0,0
2012-02-23,50.379981454984865,51.04460506563329,50.15586364245175,50.3104248046875,8991500,0.0,0
2012-02-24,50.5131318600729,50.5131318600729,50.04534668318061,50.2558479309082,10478200,0.57,0
2012-02-27,50.099922382532085,50.3961849450738,49.912803549989725,50.248050689697266,8523000,0.0,0
2012-02-28,50.3649896048696,51.004297299626934,50.287026412476806,50.81718444824219,11581400,0.0,0
2012-02-29,50.848369321098225,50.87955578671992,50.45074931968424,50.739219665527344,11489100,0.0,0
2012-03-01,50.76260318435647,50.87955093222715,50.396169683526146,50.54430389404297,8813800,0.0,0
2012-03-02,50.47413590013646,50.57549339688163,50.34159788708036,50.49752426147461,6063900,0.0,0
2012-03-05,50.435155434551874,50.64565662710007,50.31820768393191,50.6066780090332,7601000,0.0,0
2012-03-06,50.25584339426497,50.46635057120112,50.04534216553952,50.170082092285156,9511100,0.0,0
2012-03-07,50.10770538997312,50.25583961830106,49.99076357625133,50.131099700927734,8591800,0.0,0
2012-03-08,50.637869206649725,50.73922672106703,50.4741447005267,50.559906005859375,11311100,0.0,0
2012-03-09,50.54430738539235,50.67684539963639,50.35718859659021,50.47413635253906,8410600,0.0,0
2012-03-12,50.32601359343971,50.79379872027309,50.31821548933282,50.75481414794922,7284700,0.0,0
2012-03-13,51.00429289024174,51.01988909629817,50.70023230244908,50.93412780761719,9884100,0.0,0
2012-03-14,50.840571217640274,50.9731092353749,50.69243699298975,50.739219665527344,9612200,0.0,0
2012-03-15,50.62227276689038,50.97311010172971,50.559899834586886,50.731422424316406,11372900,0.0,0
2012-03-16,50.83277561647444,51.03548467888896,50.52871499695787,50.770408630371094,17707000,0.0,0
2012-03-19,50.637874698660724,50.88736053717479,50.59889606814353,50.84058380126953,7321800,0.0,0
2012-03-20,50.676846866093435,50.77819841846998,50.48973402008669,50.645660400390625,7760400,0.0,0
2012-03-21,50.64567251134076,50.73143382547915,50.396186674268606,50.48974609375,7839600,0.0,0
2012-03-22,50.427370550351334,50.43516865529273,50.209071197682356,50.2558479309082,10621300,0.0,0
2012-03-23,50.27922898308352,50.450751577574174,50.185675530241625,50.326011657714844,8062500,0.0,0
2012-03-26,50.591087885341686,50.87955824512313,50.544311158754034,50.80938720703125,8503800,0.0,0
2012-03-27,50.93412223319691,51.06666022912214,50.84836095390195,50.98869705200195,10723800,0.0,0
2012-03-28,50.98870994199434,51.16023254394531,50.81718734004336,51.16023254394531,10305500,0.0,0
2012-03-29,50.89515696243256,51.09786605834961,50.83278401781018,51.09786605834961,9553300,0.0,0
2012-03-30,51.16802432649009,51.596830828238375,51.12904570246517,51.42530822753906,11307700,0.0,0
2012-04-02,51.48768595821808,51.690395045939376,51.31616334154707,51.62022399902344,8785900,0.0,0
2012-04-03,51.55006057432146,51.57344894131589,51.06667917966171,51.36294174194336,9128400,0.0,0
2012-04-04,51.15243768240404,51.22260277953511,50.957526703869725,50.98091506958008,9432300,0.0,0
2012-04-05,50.87956568305868,50.97311914991029,50.74702169133345,50.941932678222656,7922700,0.0,0
2012-04-09,50.637852163696635,50.856157379930934,50.583277346690295,50.614463806152344,6363400,0.0,0
2012-04-10,50.528722013727155,50.56770659013953,50.02195820963374,50.053138732910156,12793200,0.0,0
2012-04-11,50.43516649397004,50.43516649397004,49.86602382186315,49.99856185913086,10434100,0.0,0
2012-04-12,49.93618171655283,50.01414489746094,49.64771140416247,50.01414489746094,13122300,0.0,0
2012-04-13,49.85043383362132,49.89721354199499,49.52298479732271,49.538578033447266,11226600,0.0,0
2012-04-16,49.67890478729697,50.02194996893606,49.63992021730698,49.88161087036133,10502400,0.0,0
2012-04-17,50.07651605882212,50.115494673799446,49.32805586756776,50.06871795654297,18322900,0.0,0
2012-04-18,49.81924126646907,49.83483152564992,49.21111706473602,49.32026672363281,20567700,0.0,0
2012-04-19,49.28906817439097,49.53855388254388,48.93042986657994,49.140933990478516,15189000,0.0,0
2012-04-20,49.28908443041585,49.87381730939444,49.273491196750456,49.67110824584961,14320700,0.0,0
2012-04-23,49.50737563331229,49.65550686767915,49.351446296339184,49.40602111816406,10120900,0.0,0
2012-04-24,49.54636528243998,49.733481112061895,49.39823402398049,49.71788787841797,9022400,0.0,0
2012-04-25,49.86602262626485,50.34940398073569,49.772466191959865,50.23245620727539,11162800,0.0,0
2012-04-26,50.21687274845497,50.6534714837519,50.099924959154244,50.48194885253906,9139200,0.0,0
2012-04-27,50.63786242910799,50.77819855103194,50.42736122032714,50.552101135253906,10746700,0.0,0
2012-04-30,50.5599031827511,50.98091158136432,50.5521050786442,50.75481414794922,11362300,0.0,0
2012-05-01,50.60667812719957,50.95751543166899,50.520916839758655,50.848365783691406,10107900,0.0,0
2012-05-02,50.80938195200492,50.93412780761718,50.552098085961966,50.93412780761719,8349700,0.0,0
2012-05-03,50.98871535985973,51.05888045999844,50.754819796308176,50.941932678222656,10431800,0.0,0
2012-05-04,50.82497962038559,50.9029428082815,50.47413635253906,50.47413635253906,10301300,0.0,0
2012-05-07,50.3493934131272,50.69243260887804,50.294818590061645,50.52091598510742,8387800,0.0,0
2012-05-08,50.4273593721084,50.6612548828125,50.32600782318192,50.6612548828125,12491900,0.0,0
2012-05-09,50.357189073035585,50.583286483819876,50.09211304203953,50.115501403808594,10649400,0.0,0
2012-05-10,50.528719009727276,50.56770358382196,50.201270000891085,50.34160614013672,7702000,0.0,0
2012-05-11,50.23245207396354,50.669050714198804,50.076525687653906,50.16228103637695,37824600,0.0,0
2012-05-14,49.92059166952936,49.9751664977182,49.554161105133616,49.842628479003906,39687800,0.0,0
2012-05-15,49.66331534542347,50.00635757914531,49.43721790828379,49.59314727783203,8500000,0.0,0
2012-05-16,49.73348118051116,49.84263084206366,49.46840215640999,49.67110824584961,10018400,0.0,0
2012-05-17,49.6711028976557,49.89720030030161,49.491785190969075,49.54636001586914,7993500,0.0,0
2012-05-18,49.7958378659494,49.82702432496615,49.187716785644895,49.39042282104492,13781300,0.0,0
2012-05-21,49.32026606999298,49.76466577749124,49.31247094050587,49.48399353027344,8784900,0.0,0
2012-05-22,49.4294118807753,49.74126757701364,49.37483705958097,49.52296829223633,8409300,0.0,0
2012-05-23,49.42941466984263,49.70228879121125,49.02399956516291,49.328060150146484,11269100,0.0,0
2012-05-24,49.50912394490303,49.86337968928037,49.43827279602756,49.674442291259766,9309400,0.61,0
2012-05-25,49.501262495714975,49.57998467498589,49.03679443067586,49.209983825683594,11208500,0.0,0
2012-05-29,49.469769100861924,49.54062025867151,49.04466215400442,49.2729606628418,10089700,0.0,0
2012-05-30,49.076149511542894,49.12338461515727,48.80848993051131,48.97380828857422,9414700,0.0,0
2012-05-31,49.09189324124125,49.501255119177046,48.91870086898352,49.14699935913086,13297100,0.0,0
2012-06-01,48.83997830676285,49.0525317610729,48.58018975047563,48.63529586791992,12061100,0.0,0
2012-06-04,48.83997188470667,49.16273753146426,48.72188564682018,49.076141357421875,9200000,0.0,0
2012-06-05,48.93444720375804,49.10763958061915,48.80848993051131,48.97380828857422,9523400,0.0,0
2012-06-06,48.879350507541915,49.43828582763672,48.72190313486566,49.43828582763672,11562500,0.0,0
2012-06-07,49.73743553541572,49.75318057298923,49.209987287409085,49.43828582763672,12959300,0.0,0
2012-06-08,49.23360097788995,49.62721786513936,49.06828260597925,49.57998275756836,11249500,0.0,0
2012-06-11,49.57211611485168,49.619348223531375,48.89509452856061,48.9029655456543,12226400,0.0,0
2012-06-12,48.934442531336515,49.808272344887556,48.67465699390831,49.65869903564453,26655400,0.0,0
2012-06-13,50.57189856912792,50.93402540311654,49.73743264759401,50.73721694946289,98440200,0.0,0
2012-06-14,50.658488689158176,51.76061709856385,50.61125658790768,51.524444580078125,34314900,0.0,0
2012-06-15,51.878709129032124,52.03615348812635,51.571688424516275,51.96530532836914,25992800,0.0,0
2012-06-18,51.815717286441554,52.26444021529767,51.815717286441554,52.1935920715332,25750000,0.0,0
2012-06-19,52.2723278143167,52.713176839698434,52.240837740201215,52.52424240112305,23615400,0.0,0
2012-06-20,52.57147845035982,52.74467086791992,52.3195638446682,52.74467086791992,21254600,0.0,0
2012-06-21,52.39039888906355,52.721035562161944,52.083378263169934,52.26443862915039,24545300,0.0,0
2012-06-22,52.477010274277646,52.721050840938645,52.366792011854045,52.45338821411133,18965700,0.0,0
2012-06-25,52.16212068810662,52.453393391615805,52.06765045646904,52.35105514526367,13734500,0.0,0
2012-06-26,52.398263823117446,52.50060802981466,52.28018359402899,52.28805160522461,11100000,0.0,0
2012-06-27,52.28805761374731,52.902098900029614,52.240825516684396,52.61869430541992,17594200,0.0,0
2012-06-28,52.51636325003857,52.74466176048215,52.303812778172855,52.69742965698242,12110900,0.0,0
2012-06-29,52.980828483187096,53.29571714682746,52.909974329586625,53.18550491333008,18286000,0.0,0
2012-07-02,53.07530901654664,53.53190612792969,53.01232886198661,53.53190612792969,12552700,0.0,0
2012-07-03,53.500404868369266,53.626365151161984,53.311470450297044,53.563385009765625,8902400,0.0,0
2012-07-05,53.468900569549824,53.64996692635323,53.35868835449219,53.35868835449219,11857800,0.0,0
2012-07-06,53.14616257858426,53.43743527935605,53.02807629167659,53.24850082397461,9758000,0.0,0
2012-07-09,53.32719829217354,53.50039063186847,53.240602122326074,53.35868835449219,12485900,0.0,0
2012-07-10,53.50829696407754,53.61063522383153,53.327230497923225,53.437442779541016,12851800,0.0,0
2012-07-11,53.55550517573993,53.61848531029818,53.311464661971954,53.45316696166992,12026100,0.0,0
2012-07-12,53.23274453238475,53.62636137925093,53.09104222726826,53.303592681884766,16484200,0.0,0
2012-07-13,53.36657264787608,54.11444225207924,53.31934054836073,54.01210403442383,13238800,0.0,0
2012-07-16,53.90188695184912,54.098695356956725,53.81529077311251,53.886138916015625,12921500,0.0,0
2012-07-17,53.40593214027509,54.46082843755806,53.22487174993654,54.31912612915039,24201900,0.0,0
2012-07-18,54.11444388392879,54.681253119671226,54.05146975138143,54.61040496826172,15616200,0.0,0
2012-07-19,54.51592656710378,54.8701792831441,54.30337613870273,54.736351013183594,13499500,0.0,0
2012-07-20,54.594660376252655,54.60253439561176,53.807426611617096,54.02785110473633,13964600,0.0,0
2012-07-23,53.64211199477472,53.77594030265781,53.25636910482808,53.61849594116211,11771400,0.0,0
2012-07-24,53.61062035485816,53.728706625588394,52.74466437969849,53.02019500732422,12145700,0.0,0
2012-07-25,53.27210799972987,53.547638619171735,53.051683504176374,53.161895751953125,9882200,0.0,0
2012-07-26,53.768065976814796,54.30338515162125,53.69721181817741,54.114444732666016,16477200,0.0,0
2012-07-27,54.279777264754365,54.85446067839719,54.23254515074365,54.72850036621094,14015900,0.0,0
2012-07-30,54.61040004915051,54.830824508502715,54.445081704636365,54.67337417602539,8379500,0.0,0
2012-07-31,54.51592561682144,54.75996610556791,54.397839378161166,54.4923095703125,10313900,0.0,0
2012-08-01,54.6970028675705,54.90955333456128,54.51593646477948,54.6182746887207,11681700,0.0,0
2012-08-02,54.16954349985984,54.30337777998108,53.547628218985906,53.886138916015625,13536000,0.0,0
2012-08-03,54.30338105920993,54.57103762338368,54.23252690591225,54.41359329223633,10898800,0.0,0
2012-08-06,54.46082357209583,54.58677783158529,54.145928914198144,54.19316101074219,8723200,0.0,0
2012-08-07,54.1695517735508,54.271896003752666,53.697212730372115,53.76019287109375,11268400,0.0,0
2012-08-08,53.76018672615811,53.972737169152545,53.70508061085466,53.80741882324219,6573100,0.0,0
2012-08-09,53.79167605058142,54.043590575080174,53.66571578527403,53.7838020324707,7764200,0.0,0
2012-08-10,53.62635815704528,54.09082312550354,53.62635815704528,54.03571701049805,7645000,0.0,0
2012-08-13,53.83891014927677,53.96487041926861,53.66571778109611,53.89401626586914,7199200,0.0,0
2012-08-14,54.11443917391788,54.12231319209469,53.92550478048707,54.03571701049805,8217800,0.0,0
2012-08-15,53.93337909028786,54.19316163036637,53.76806074437749,53.80741882324219,9349100,0.0,0
2012-08-16,53.878279106151325,53.88614711914995,53.54763637058846,53.68933868408203,13518500,0.0,0
2012-08-17,53.62635374539092,53.673585838333985,53.14614078008451,53.37443923950195,11999500,0.0,0
2012-08-20,53.37443586071216,53.4059199166041,53.27209165766016,53.29570770263672,12645200,0.0,0
2012-08-21,53.287840218861675,53.72868907909222,53.23273411133286,53.35868835449219,9544900,0.0,0
2012-08-22,53.2406128019067,53.47678531361297,53.161890633376764,53.3350830078125,8230900,0.0,0
2012-08-23,53.37444376101932,53.49252400337993,53.18550336101016,53.327205657958984,9062700,0.0,0
2012-08-24,53.398715602923964,53.89123185309773,53.34310873401098,53.70058059692383,11297500,0.61,0
2012-08-27,53.652903845952224,53.98654496334105,53.6052425608088,53.613182067871094,8761000,0.0,0
2012-08-28,53.470193042401085,53.780003522378706,53.3987011134951,53.62907409667969,6750800,0.0,0
2012-08-29,53.44637385177056,53.88328926879207,53.271607684961964,53.51787185668945,9609500,0.0,0
2012-08-30,53.40664965106205,53.54963957751749,53.10477866149341,53.3907585144043,9672700,0.0,0
2012-08-31,53.58141394684411,53.93889182146626,53.35104699341028,53.565528869628906,10151800,0.0,0
2012-09-04,53.613198089232846,53.65291987918413,53.20011935293285,53.43049240112305,8402700,0.0,0
2012-09-05,53.573477408371176,53.91506416402028,53.33515881207881,53.43842697143555,9266000,0.0,0
2012-09-06,53.78795575491346,54.1930949176574,53.69262711053452,53.8912239074707,13075500,0.0,0
2012-09-07,53.99450979369971,54.02628601536234,53.637031845516084,53.923011779785156,8403300,0.0,0
2012-09-10,54.01039944096907,54.39170807246712,53.88330060426644,54.16133499145508,11441300,0.0,0
2012-09-11,54.304305168431306,54.45524066387818,54.161315241348184,54.17720031738281,8821700,0.0,0
2012-09-12,54.31226312795977,54.383755077465544,54.042168288206895,54.13749694824219,8230700,0.0,0
2012-09-13,54.02627159808615,54.94775753761928,54.01832602961718,54.80476760864258,13006300,0.0,0
2012-09-14,54.74121774784211,54.74121774784211,54.08187500295331,54.391685485839844,13024000,0.0,0
2012-09-17,54.407585462550166,54.574406071279476,54.0183373755151,54.21693420410156,11584100,0.0,0
2012-09-18,54.08187543411389,54.55056091581476,54.07392986608888,54.455238342285156,8063100,0.0,0
2012-09-19,54.6141124311422,54.74915678186028,54.49495315551757,54.49495315551758,9911300,0.0,0
2012-09-20,54.344028356983095,54.80476830223416,54.28047592981294,54.7332763671875,8704000,0.0,0
2012-09-21,54.85244638534546,55.098704512946206,54.68561971620936,54.86038589477539,19064400,0.0,0
2012-09-24,54.71738117465967,54.97158480380692,54.66177432018035,54.81270980834961,9082100,0.0,0
2012-09-25,54.82066313809786,55.321124899269456,54.82066313809786,55.06692123413086,11625400,0.0,0
2012-09-26,55.20990335768548,55.20990335768548,54.78093359711963,54.81270980834961,9971900,0.0,0
2012-09-27,54.88421364239618,55.09075602984347,54.72533861247913,54.8206672668457,8253200,0.0,0
2012-09-28,54.630002602791684,54.84449053106459,54.415520735211864,54.7412223815918,10293200,0.0,0
2012-10-01,54.74916071913027,55.170184937348296,54.74916071913027,54.91598129272461,9647200,0.0,0
2012-10-02,54.908042048091666,55.03514084066614,54.52673354898229,54.78093719482422,10062700,0.0,0
2012-10-03,54.96364529651886,55.06691343749686,54.59822795841298,54.81270980834961,8557900,0.0,0
2012-10-04,54.8921582271255,55.20991434195175,54.820666283153834,55.02720260620117,9395900,0.0,0
2012-10-05,55.17812792522782,55.400555346284385,55.06691421469954,55.329063415527344,9429900,0.0,0
2012-10-08,55.28936079295024,55.329082586484674,54.947773974916295,55.162261962890625,6444600,0.0,0
2012-10-09,54.51086435468728,54.788898726350325,54.09777952190668,54.34404373168945,15365900,0.0,0
2012-10-10,54.320191138639224,54.40757421000027,54.0024411271732,54.193092346191406,10710100,0.0,0
2012-10-11,54.18514278210811,54.25664077190082,53.90710851223098,53.99449157714844,9505500,0.0,0
2012-10-12,54.16131213907472,54.4234613338271,53.85944722616419,53.99449157714844,8685500,0.0,0
2012-10-15,54.16131203232262,54.804763635726104,54.07392896757739,54.49495315551758,14868000,0.0,0
2012-10-16,55.05103318230885,55.44822676642163,54.82859968422347,55.249629974365234,13688800,0.0,0
2012-10-17,55.39260522940714,56.54446389384299,55.24961533458759,56.40147399902344,26522700,0.0,0
2012-10-18,56.29821020668483,57.783710053063395,56.25848843146629,57.608943939208984,33591100,0.0,0
2012-10-19,57.283267842577295,57.38653600820358,56.98140285488153,57.08467102050781,18391000,0.0,0
2012-10-22,57.02904465773714,57.42623816609801,56.66362735732817,57.02109909057617,14033400,0.0,0
2012-10-23,56.536533425402794,56.82251329141307,56.028126121538556,56.31410598754883,11086000,0.0,0
2012-10-24,56.39354690825777,56.56036749675287,56.13934324092806,56.194950103759766,8572000,0.0,0
2012-10-25,56.409438599091075,56.846347936849746,56.393547460587236,56.5127067565918,9672700,0.0,0
2012-10-26,56.40149332750816,56.65569699866919,56.05196100690166,56.32205581665039,8965200,0.0,0
2012-10-31,56.488868321807864,56.60008203322827,55.98840662041607,56.25849533081055,9950600,0.0,0
2012-11-01,56.48093467021614,57.116446921580724,56.26645277027965,56.79869079589844,11226000,0.0,0
2012-11-02,56.957561964206164,56.957561964206164,56.26644895298059,56.32205581665039,7946700,0.0,0
2012-11-05,56.29027177292978,56.40148548480496,55.98046128117852,56.23466491699219,6874500,0.0,0
2012-11-06,56.4014820751136,56.89400424128075,56.31409901239535,56.409427642822266,7927500,0.0,0
2012-11-07,56.155237656704465,56.39355019959477,55.368789901293056,55.877197265625,12719700,0.0,0
2012-11-08,55.726256970469116,55.9407388234329,55.329063415527344,55.329063415527344,12652100,0.0,0
2012-11-09,55.25757722223122,55.81365195429391,55.15430905774674,55.503841400146484,10511700,0.0,0
2012-11-12,55.44028835808364,55.64683074549215,55.058979801382854,55.3529052734375,9761000,0.0,0
2012-11-13,55.22580068458652,55.69449232834043,55.13047809044221,55.21786117553711,8244500,0.0,0
2012-11-14,55.31318250347542,55.41645672569288,54.83655136158294,55.02720260620117,10470700,0.0,0
2012-11-15,54.80476422794507,54.97158479134521,54.59028237805707,54.868316650390625,11803600,0.0,0
2012-11-16,54.70944989706716,55.02719993577949,54.42347001367127,54.963653564453125,14272300,0.0,0
2012-11-19,55.24169890270678,55.45618082770896,54.8445052143589,55.01132583618164,12337400,0.0,0
2012-11-20,55.01924846317953,55.376720209344235,54.92391983587926,55.34494400024414,9859500,0.0,0
2012-11-21,55.313190253986924,55.511787095994094,55.17020028531398,55.28141403198242,7639900,0.0,0
2012-11-23,55.36155285594423,55.746227264404304,55.2573653631738,55.7462272644043,5450100,0.61,0
2012-11-26,55.393603924863804,55.698138307270376,55.15317786055574,55.36955642700195,9884800,0.0,0
2012-11-27,55.30545440365509,55.417651615958555,55.08105997904816,55.14516830444336,8763200,0.0,0
2012-11-28,55.06502947996444,55.60197416656149,54.97687365210049,55.529850006103516,9983200,0.0,0
2012-11-29,55.67408496709475,55.74620910232446,55.33749344078113,55.473731994628906,9853400,0.0,0
2012-11-30,55.60997069575235,56.03471802021883,55.44167493214983,55.88245391845703,13480700,0.0,0
2012-12-03,55.93856095572149,56.03472648414137,55.58593771341276,55.8183479309082,9928900,0.0,0
2012-12-04,55.762265553032634,56.491547517578425,55.65807804789023,55.98666000366211,14278100,0.0,0
2012-12-05,56.0427566203552,56.331265507829336,55.76226356705813,56.07481384277344,11037100,0.0,0
